src_ip,dst_ip,protocol,time_bin,start_time,end_time,packet_count,total_bytes,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,duration_s,packets_per_s,bytes_per_s
192.168.68.114,142.250.151.97,17,29512416,1770744983.837379,1770744983.91733,9,3644,404.8888888888889,521.3670598638843,79,1298,0.07995104789733887,112.56888104276568,45577.889168870905
192.168.68.114,142.250.151.97,17,29512424,1770745471.732903,1770745478.675556,25,14715,588.6,592.6255141318165,79,1298,6.942652940750122,3.600928955163768,2119.506783009394
192.168.68.114,142.250.151.97,17,29512425,1770745533.282376,1770745533.443868,58,8772,151.24137931034483,275.1446388589117,79,1298,0.16149187088012695,359.15120484951564,54318.52360241295
192.168.68.114,142.251.29.100,17,29512413,1770744826.922121,1770744827.00166,10,4947,494.7,566.3002835167144,79,1298,0.07953906059265137,125.72439158181236,62195.85651552257
192.168.68.114,142.251.29.100,17,29512414,1770744848.738624,1770744848.794014,3,349,116.33333333333333,60.351746729761956,80,186,0.0553898811340332,54.16151720456952,6300.789834798255
192.168.68.114,142.251.29.101,6,29512421,1770745265.921055,1770745312.271453,40,8805,220.125,351.45077982702725,72,1472,46.35039782524109,0.8629915141357677,189.96600704913587
192.168.68.114,142.251.29.101,6,29512422,1770745357.327487,1770745357.327487,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.101,6,29512423,1770745402.383488,1770745402.383488,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.101,6,29512424,1770745447.439463,1770745492.495492,2,144,72.0,0.0,72,72,45.056029081344604,0.04438917589451081,3.1960206644047786
192.168.68.114,142.251.29.101,6,29512425,1770745506.666297,1770745506.698906,2,144,72.0,0.0,72,72,0.032608985900878906,61.33278741262831,4415.9606937092385
192.168.68.114,142.251.29.101,17,29512421,1770745266.552727,1770745269.625888,20,9173,458.65,519.0108278963785,80,1298,3.0731611251831055,6.507956851370218,2984.8744098809507
192.168.68.114,142.251.29.132,17,29512423,1770745399.345247,1770745402.969361,18,4848,269.3333333333333,413.43923374542,79,1298,3.6241140365600586,4.966731128881713,1337.7062507121414
192.168.68.114,142.251.29.138,17,29512416,1770745001.647798,1770745001.833248,9,3644,404.8888888888889,521.3661008457599,79,1298,0.18544983863830566,48.530643467170975,19649.51831048567
192.168.68.114,142.251.29.154,17,29512414,1770744848.16416,1770744895.751531,138,39644,287.27536231884056,436.8957477763434,79,1298,47.58737087249756,2.8999290666792255,833.0781733292117
192.168.68.114,142.251.29.154,17,29512415,1770744901.883342,1770744903.708697,10,1899,189.9,313.9435370324486,79,1079,1.825355052947998,5.478386237159575,1040.3455464366034
192.168.68.114,142.251.29.154,17,29512416,1770744985.175807,1770744987.896456,23,8648,376.0,504.8345363491974,79,1298,2.720649003982544,8.45386522345665,3178.6533240197004
192.168.68.114,142.251.29.91,6,29512420,1770745225.933376,1770745226.692846,668,54653,81.81586826347305,87.75593413386228,72,1472,0.7594699859619141,879.5607625677769,71962.02747996514
192.168.68.114,142.251.29.91,6,29512421,1770745271.311434,1770745318.41547,5,360,72.0,0.0,72,72,47.1040358543396,0.10614801702897736,7.64265722608637
192.168.68.114,142.251.29.91,6,29512422,1770745363.471479,1770745363.471479,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.91,6,29512423,1770745408.53149,1770745408.53149,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.91,6,29512424,1770745453.583477,1770745466.320497,3,216,72.0,0.0,72,72,12.737020015716553,0.2355339001036521,16.958440807462953
192.168.68.114,142.251.29.91,17,29512420,1770745226.141662,1770745241.471143,436,85456,196.0,330.8911200581443,78,1298,15.32948112487793,28.441928102342857,5574.6179080592
192.168.68.114,142.251.29.91,17,29512421,1770745268.499316,1770745314.64895,693,267911,386.5959595959596,483.72696412522015,80,1298,46.14963412284851,15.016370404048303,5805.268126001421
192.168.68.114,142.251.29.91,17,29512422,1770745324.610054,1770745358.660297,18,8659,481.05555555555554,514.6100147881514,81,1298,34.05024290084839,0.5286305901668477,254.30068223637412
192.168.68.114,142.251.29.91,17,29512423,1770745387.010825,1770745431.302906,86,51883,603.2906976744187,572.9267660064124,77,1298,44.292081117630005,1.9416563374297757,1171.3832064519656
192.168.68.114,142.251.29.91,17,29512424,1770745449.258934,1770745463.292612,10,4453,445.3,529.5988104216248,81,1291,14.03367805480957,0.7125715696871667,317.3081199816953
192.168.68.114,142.251.29.93,17,29512425,1770745556.74075,1770745556.823927,17,12269,721.7058823529412,606.7701134599786,79,1298,0.08317685127258301,204.38378875738456,147504.98260378538
192.168.68.114,142.251.29.94,6,29512414,1770744884.016831,1770744884.115705,23,13269,576.9130434782609,641.193979516019,72,1472,0.09887409210205078,232.61907655507008,134200.97942648805
192.168.68.114,142.251.29.94,6,29512415,1770744929.299481,1770744929.299481,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.94,6,29512416,1770744974.351442,1770745019.407437,2,144,72.0,0.0,72,72,45.05599498748779,0.04438920948378583,3.1960230828325797
192.168.68.114,142.251.29.94,6,29512417,1770745064.511434,1770745064.511434,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.94,6,29512418,1770745109.559435,1770745124.14164,3,216,72.0,0.0,72,72,14.582205057144165,0.20573020254781216,14.812574583442476
192.168.68.114,142.251.29.94,6,29512420,1770745241.834066,1770745242.009329,31,4974,160.4516129032258,280.98076312678745,72,1472,0.1752631664276123,176.8768682654362,28380.17879846063
192.168.68.114,142.251.29.94,6,29512421,1770745287.695447,1770745287.695447,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.94,6,29512422,1770745332.755487,1770745377.807487,2,144,72.0,0.0,72,72,45.05200004577637,0.04439314565319726,3.1963064870302027
192.168.68.114,142.251.29.94,6,29512423,1770745422.863508,1770745422.863508,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.94,6,29512424,1770745467.919487,1770745482.008121,3,216,72.0,0.0,72,72,14.088634014129639,0.2129376060866702,15.331507638240254
192.168.68.114,142.251.29.94,17,29512420,1770745226.542813,1770745232.7381,155,29346,189.32903225806453,232.70189138799645,79,1298,6.195286989212036,25.019018532943555,4736.826566888784
192.168.68.114,142.251.29.94,17,29512421,1770745265.767069,1770745293.24959,156,24928,159.7948717948718,259.9620249673878,79,1298,27.482520818710327,5.676335188793668,907.0492537580036
192.168.68.114,142.251.29.94,17,29512423,1770745389.415348,1770745406.331229,15,4735,315.6666666666667,429.9190399975104,79,1298,16.915880918502808,0.8867406948693288,279.9144793470848
192.168.68.114,142.251.29.94,17,29512424,1770745479.041882,1770745479.120436,25,7427,297.08,454.5055848575094,79,1298,0.07855391502380371,318.2527566248532,94546.52893811138
192.168.68.114,142.251.29.95,6,29512420,1770745242.120851,1770745252.357965,21,4730,225.23809523809524,323.7657957168893,72,1472,10.237113952636719,2.0513594062896154,462.04428532142293
192.168.68.114,142.251.29.95,6,29512421,1770745297.423466,1770745297.423466,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.95,6,29512422,1770745342.99144,1770745342.99144,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.29.95,6,29512423,1770745388.047463,1770745433.103477,2,144,72.0,0.0,72,72,45.05601406097412,0.044389190692576755,3.1960217298655267
192.168.68.114,142.251.29.95,6,29512424,1770745478.15944,1770745492.381796,3,216,72.0,0.0,72,72,14.222355842590332,0.21093551822238804,15.187357312011939
192.168.68.114,142.251.29.95,17,29512420,1770745224.072524,1770745252.398826,19,9662,508.5263157894737,560.0945722148729,79,1298,28.32630181312561,0.6707546973603146,341.0964150471242
192.168.68.114,142.251.30.100,6,29512421,1770745269.576195,1770745278.072558,25,9769,390.76,533.5270439880875,72,1472,8.496362924575806,2.942435512928394,1149.7861010318993
192.168.68.114,142.251.30.100,6,29512422,1770745323.27945,1770745369.61551,2,144,72.0,0.0,72,72,46.33606004714966,0.043162927490271785,3.1077307792995685
192.168.68.114,142.251.30.100,6,29512423,1770745414.671467,1770745414.671467,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.30.100,6,29512424,1770745459.747456,1770745459.747456,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.30.100,6,29512425,1770745504.783487,1770745518.095479,3,216,72.0,0.0,72,72,13.311991930007935,0.2253607135411035,16.225971374959453
192.168.68.114,142.251.30.100,17,29512421,1770745277.992304,1770745279.771918,16,8278,517.375,558.1680601157086,79,1298,1.779613971710205,8.990713859491693,4651.570583054515
192.168.68.114,142.251.30.132,6,29512414,1770744848.84091,1770744894.991484,165,22019,133.44848484848484,228.38316664241512,60,1472,46.15057396888733,3.5752534759640406,477.1121593166801
192.168.68.114,142.251.30.132,6,29512415,1770744913.075951,1770744941.583486,5,360,72.0,0.0,72,72,28.507534980773926,0.1753922253668058,12.628240226410018
192.168.68.114,142.251.30.132,6,29512416,1770744984.615485,1770744986.63945,3,216,72.0,0.0,72,72,2.0239651203155518,1.4822389822272612,106.72120672036282
192.168.68.114,142.251.30.132,6,29512417,1770745029.647524,1770745076.751503,6,432,72.0,0.0,72,72,47.103978872299194,0.1273777745244461,9.17119976576012
192.168.68.114,142.251.30.132,6,29512418,1770745088.941679,1770745133.786846,7,504,72.0,0.0,72,72,44.8451669216156,0.15609262893892728,11.238669283602764
192.168.68.114,142.251.30.132,17,29512414,1770744849.941792,1770744894.594176,56,27203,485.76785714285717,549.6461999594559,79,1298,44.65238404273987,1.2541323649460363,609.2171914933397
192.168.68.114,142.251.30.132,17,29512415,1770744901.216871,1770744902.264776,55,5491,99.83636363636364,97.22935154235475,79,641,1.0479049682617188,52.485675386418734,5239.978973578642
192.168.68.114,142.251.30.132,17,29512416,1770744985.277385,1770744986.64015,15,7957,530.4666666666667,573.9119975679032,79,1298,1.3627650737762451,11.007032898513275,5838.864051564675
192.168.68.114,142.251.30.139,6,29512420,1770745242.732829,1770745242.855497,31,6965,224.67741935483872,374.28530891970405,72,1472,0.12266778945922852,252.71507815263573,56779.371591390576
192.168.68.114,142.251.30.139,6,29512421,1770745289.743484,1770745289.743487,2,144,72.0,0.0,72,72,2.86102294921875e-06,699050.6666666666,50331648.0
192.168.68.114,142.251.30.139,6,29512422,1770745334.79945,1770745379.855503,4,288,72.0,0.0,72,72,45.056053161621094,0.0887783043412958,6.392037912573297
192.168.68.114,142.251.30.139,6,29512423,1770745384.085181,1770745424.911481,3,216,72.0,0.0,72,72,40.82629990577698,0.07348204483197597,5.29070722790227
192.168.68.114,142.251.30.139,6,29512424,1770745469.97148,1770745482.858887,3,216,72.0,0.0,72,72,12.887407064437866,0.23278538382467526,16.760547635376618
192.168.68.114,142.251.30.156,6,29512414,1770744847.954553,1770744894.479459,21,3873,184.42857142857142,313.78265908564344,72,1472,46.524906158447266,0.4513711414802531,83.24573480728668
192.168.68.114,142.251.30.156,6,29512415,1770744939.535509,1770744939.535509,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.30.156,6,29512416,1770744984.603485,1770744984.603485,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,142.251.30.156,6,29512417,1770745029.647559,1770745074.707468,2,144,72.0,0.0,72,72,45.0599091053009,0.04438535362612876,3.195745461081271
192.168.68.114,142.251.30.156,6,29512418,1770745088.054822,1770745088.077576,2,144,72.0,0.0,72,72,0.02275395393371582,87.89681150916311,6328.570428659744
192.168.68.114,142.251.30.156,17,29512414,1770744892.037423,1770744892.144791,10,4748,474.8,570.4814341121598,81,1298,0.10736799240112305,93.13762673926463,44221.74517580285
192.168.68.114,142.251.30.156,17,29512416,1770744961.962854,1770744967.042745,14,6938,495.57142857142856,568.3211056444053,79,1298,5.079891204833984,2.7559645345706834,1365.7772814893858
192.168.68.114,142.251.30.157,17,29512421,1770745298.235754,1770745298.30854,9,4960,551.1111111111111,580.6040915383832,79,1298,0.07278609275817871,123.64999492281034,68144.88609079325
192.168.68.114,142.251.30.94,6,29512420,1770745229.42097,1770745242.483827,236,30617,129.73305084745763,230.82372552381884,72,1472,13.062857151031494,18.066491677233454,2343.8210833976977
192.168.68.114,142.251.30.94,6,29512421,1770745275.407472,1770745287.695462,4,288,72.0,0.0,72,72,12.287990093231201,0.32552109577329386,23.437518895677158
192.168.68.114,142.251.30.94,6,29512422,1770745320.463459,1770745377.807496,8,576,72.0,0.0,72,72,57.34403705596924,0.13950883842014467,10.044636366250415
192.168.68.114,142.251.30.94,6,29512423,1770745384.085536,1770745422.86348,5,360,72.0,0.0,72,72,38.77794408798218,0.12893927508522993,9.283627806136556
192.168.68.114,142.251.30.94,6,29512424,1770745455.691462,1770745482.198523,10,720,72.0,0.0,72,72,26.507061004638672,0.37725796904643727,27.16257377134348
192.168.68.114,142.251.30.94,17,29512420,1770745229.683084,1770745252.283615,89,31762,356.87640449438203,483.7281547857019,79,1298,22.600531101226807,3.9379605550583228,1405.3652039299152
192.168.68.114,142.251.30.94,17,29512421,1770745265.768981,1770745291.895012,238,42543,178.75210084033614,304.1570933626654,79,1298,26.126030921936035,9.109688368322704,1628.3759338384573
192.168.68.114,142.251.30.95,6,29512420,1770745226.1915,1770745228.832936,30,5191,173.03333333333333,283.9240407565731,72,1472,2.6414361000061035,11.357458164492671,1965.2188443960486
192.168.68.114,142.251.30.95,6,29512421,1770745266.172074,1770745312.27145,17,3974,233.76470588235293,367.1366451016169,72,1472,46.09937596321106,0.368768549352308,86.20507147800424
192.168.68.114,142.251.30.95,6,29512422,1770745320.463478,1770745365.519472,3,216,72.0,0.0,72,72,45.0559937953949,0.06658381598735538,4.794034751089588
192.168.68.114,142.251.30.95,6,29512423,1770745402.383488,1770745410.579507,2,144,72.0,0.0,72,72,8.196019172668457,0.2440209030585809,17.569505020217825
192.168.68.114,142.251.30.95,6,29512424,1770745447.439463,1770745492.495488,5,360,72.0,0.0,72,72,45.05602502822876,0.11097294971909687,7.9900523797749745
192.168.68.114,142.251.30.95,6,29512425,1770745506.302775,1770745506.339515,2,144,72.0,0.0,72,72,0.03674006462097168,54.436485635857466,3919.4269657817376
192.168.68.114,142.251.30.95,17,29512420,1770745228.788338,1770745232.727502,16,8867,554.1875,595.977540824037,77,1298,3.939164161682129,4.061775377537851,2250.9851420392574
192.168.68.114,15.197.193.217,6,29512424,1770745472.742239,1770745490.836004,40,9403,235.075,328.7250731507238,72,1520,18.093765020370483,2.2107062822451184,519.6817792987712
192.168.68.114,15.197.193.217,6,29512425,1770745506.62319,1770745551.887507,10,1298,129.8,83.55011802638117,72,347,45.26431703567505,0.22092457491667233,28.676009824184067
192.168.68.114,15.197.193.217,6,29512426,1770745566.659586,1770745566.701168,2,144,72.0,0.0,72,72,0.04158210754394531,48.09761020136691,3463.0279344984174
192.168.68.114,150.171.109.214,6,29512416,1770744960.533508,1770745007.119466,15,3992,266.1333333333333,383.90807431442425,72,1500,46.5859580039978,0.3219854360129884,85.69105737092332
192.168.68.114,150.171.109.214,6,29512417,1770745050.675582,1770745050.675796,3,216,72.0,0.0,72,72,0.00021409988403320312,14012.15144766147,1008874.9042316258
192.168.68.114,150.171.27.10,6,29512424,1770745467.241242,1770745492.632526,56,12356,220.64285714285714,301.8615232532612,60,1500,25.391283988952637,2.2054812204205487,486.62367784850534
192.168.68.114,150.171.27.10,6,29512425,1770745504.04278,1770745544.195864,33,6390,193.63636363636363,156.53969508199393,60,515,40.15308403968811,0.8218546791420092,159.14095150658903
192.168.68.114,150.171.27.10,6,29512426,1770745565.720154,1770745603.663919,12,2031,169.25,154.8935851714742,60,388,37.94376492500305,0.3162574937863532,53.52658082334028
192.168.68.114,150.171.27.10,6,29512427,1770745648.911489,1770745675.029801,17,3194,187.88235294117646,153.34637359297952,60,387,26.118311882019043,0.6508843326778528,122.28967991606247
192.168.68.114,150.171.27.10,6,29512428,1770745688.751369,1770745730.869987,52,10779,207.28846153846155,160.8413341346502,60,509,42.11861801147461,1.2346084096546888,255.92007783976715
192.168.68.114,151.101.60.157,6,29512424,1770745467.208063,1770745488.974017,24,4391,182.95833333333334,290.5913729182144,72,1456,21.76595401763916,1.1026394699056319,201.73707968148454
192.168.68.114,151.101.60.157,6,29512425,1770745501.172501,1770745547.791496,5,495,99.0,26.56124997058685,72,133,46.61899495124817,0.10725241943179495,10.6179895237477
192.168.68.114,151.101.60.157,6,29512426,1770745592.847483,1770745592.847483,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,151.101.60.157,6,29512427,1770745637.903486,1770745637.903486,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,151.101.60.157,6,29512428,1770745682.96348,1770745728.015453,2,144,72.0,0.0,72,72,45.05197310447693,0.044393172200514676,3.1963083984370564
192.168.68.114,151.101.60.84,6,29512424,1770745470.00636,1770745470.736413,41,10532,256.8780487804878,389.26007983878543,72,1456,0.7300529479980469,56.160310169872346,14426.350895343794
192.168.68.114,151.101.60.84,6,29512425,1770745517.07153,1770745533.394154,12,1239,103.25,93.87624832725261,60,397,16.32262396812439,0.735175914328124,75.9069131543788
192.168.68.114,151.101.60.84,6,29512426,1770745562.127438,1770745607.183478,3,216,72.0,0.0,72,72,45.05604004859924,0.06658374763437,4.79402982967464
192.168.68.114,151.101.60.84,6,29512427,1770745623.571487,1770745658.328333,6,831,138.5,127.93553063945919,72,397,34.75684595108032,0.172627861815911,23.908958861503674
192.168.68.114,151.101.60.84,6,29512428,1770745697.295466,1770745703.443469,2,144,72.0,0.0,72,72,6.148003101348877,0.32530887948986204,23.42223932327007
